,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2015-07-06,-2.9401497535624577,1.4226298974912825,-3.1035526226886008,-0.14946416647839433,-1.7972540808390673,0.6809031669632069,0.41497003425018775,-2.65353095299562,0.6385368715644124,-0.605226066132989
2015-07-07,-0.6538200310587757,-5.6787602272345685,-1.247102348287528,-1.5174125297836207,-0.7947208701249195,0.4423402944495301,-0.1436046438901965,-0.0073491884227192905,-1.1071229320022373,-1.148572063397932
2015-07-08,-5.1639401165004974,1.6634053704924556,1.34047909369862,-0.14575980398952496,0.3265992804480476,-0.23943374523832514,0.16736775032637236,-0.5059985990925124,-1.0389501067996176,2.1314927742061522
2015-07-09,1.910486376001523,0.2865797772647001,1.4082852058589117,1.710291191619225,2.3329791015751744,-0.1996100501886046,0.036013158790870976,0.9227759909199272,0.982892677941807,0.4392857754947235
2015-07-10,2.951575759031817,-0.6674317919369974,-1.8947323007204724,1.7476667404274866,-0.24786337868899216,-0.08220111586971378,0.28007270380416,0.11044018773099143,-0.058604572468187344,0.9668463016814048
2015-07-13,2.957897989943838,-0.47826693555340893,-1.5826138227270707,1.287904088680858,0.5495447688044084,-0.1007251266095459,0.22383917529157696,1.194653616085828,1.52041489470083,-1.2761409711555693
2015-07-14,0.932607720033263,-1.0687087863270957,-0.019299606340797786,-1.3562451508989644,-0.33895842561124817,0.13718503271140692,-0.09275840966025144,0.2919843916977157,-1.1630150401487265,0.011071072298507621
2015-07-15,-2.6981511654858763,-1.247012118069525,-1.7251997556218028,-0.19534433246401484,0.056129568972377766,-0.12487965633744566,0.6772021059775806,0.4542728241661451,0.23398930321533806,-0.1574068539263958
2015-07-16,0.04167047327271325,-1.4562524774411187,-1.5915860614708925,0.02843111029565723,-0.7757414646309626,0.3189635185913212,-0.9233970633905814,0.8636484733384859,0.22277534111007688,0.6033478853876747
2015-07-17,-2.068239573856154,-2.808658168258575,-1.6947072926130302,-0.6066440777905064,0.01997493752167361,0.17375725047530705,0.08393862462577718,1.123096849073401,-0.721404295458343,1.0398022250612013
2015-07-20,-4.344102458936779,-6.683944117117393,-2.422906342693644,-1.2468750750879614,1.0257992279459927,-1.653501701523361,-0.2003481919444484,0.8699601026801684,-2.0664382383789586,3.5143904219918873
2015-07-21,0.32645934258994147,2.00384497593888,0.6016182985957097,-0.008443115195011525,0.53246034254296,1.5935541589541593,1.3507437082770752,-0.2509954849782433,-0.8696413190002105,-1.0437385234372658
2015-07-22,-1.925583566126849,-1.4044704950513294,-0.9457544651999014,-0.6084841093654213,-1.2721479511771259,-0.6677256583751281,0.024942668168901106,-0.8053581872331477,0.1765720983972036,-0.001256503928523054
2015-07-23,-3.3047809694590233,-1.6391146547980526,0.263681413809625,-0.014231969198251128,-0.47491737547194807,-0.10240999727800006,-0.07441638956122312,-0.8869154090369179,-1.8808496525129046,1.489785705946423
2015-07-24,-4.8575102271398825,0.8356335462189459,-0.6151992028114831,-2.2588584714916964,-1.0427866139734172,0.41566170570546934,-0.5656540957362974,0.428163587703123,0.4346154473717193,-0.18950148256918786
2015-07-27,-4.167116967249651,-0.9438536291126637,-1.3826288257572703,-3.4098297964907904,-1.4639600872418115,-0.11418239013071516,0.7748896144278594,-0.9830413254108834,-1.7314938320601125,2.6337335751241455
2015-07-28,6.290591450375203,0.11373661578602035,0.4955831491894797,0.8221459317204264,1.868139815740037,-1.297410615334007,0.07977185455577251,-0.39810332187284675,0.5806632153820995,-1.4943346754762117
2015-07-29,2.6329195035700597,-0.5300911107396696,0.04842380585835592,-1.4622389407044745,0.006757150379906391,0.09316298181441901,0.37098825083500836,0.49356893380168504,0.49140453874079537,-0.09600125779385268
2015-07-30,-1.1368117495569123,-2.2039788068710693,-0.49692123159430707,1.1543298123590566,-1.146544975929808,1.2629982381949763,-0.9049636549010277,-0.21744316962126953,0.05730539301912186,1.0620935584237714
2015-07-31,-2.0263761242263874,1.8684774881665962,-2.3284533879796987,0.22181948816430228,0.23653407371758398,0.2523750992020405,-0.3122557255176496,0.3374462651005733,-0.23717052089491883,-0.6440507216753187
2015-08-03,-3.6280258511620005,-1.9710051692961748,-2.62734022781267,0.39139647229274205,-0.20922508339779292,-0.23120853820191287,0.8751094246860441,-0.9856190372828831,-0.7093436809954443,0.9312510867774567
2015-08-04,-0.0863560271510302,-0.019578171449688004,0.14654717904970868,-0.05502869212399464,0.8435711641530238,-0.9805062743442472,-0.06964727310971947,0.6420096507399499,1.2290460874214726,0.16831437198844273
2015-08-05,-0.34894663677326543,-1.1325139089220717,-1.0851772806404185,2.0263854645132495,-0.6193018977164993,0.1316644276404892,-0.2333512352588448,-0.06574118127240397,0.42782212560475436,0.6635696276334366
2015-08-06,0.2584711918897902,1.3132272143213903,2.5937022839914983,-1.206188034065157,1.322626336410719,-0.38901451260387643,0.6831756210698767,-1.3726802436716534,0.02791241800230272,-1.3063929724575973
2015-08-07,-2.4384503944760985,1.0518439719855737,-0.5601528696248422,1.779487156808003,-0.545961495169997,-0.07222953281318076,-0.012213182894077274,0.16572687858474708,-0.8852751668784662,0.8626080208413696
2015-08-10,7.5407034278323115,3.6423242349062073,2.5284942147845797,2.957910860823532,0.9827898292876397,0.5896547245038063,0.27021876386518107,-0.08965162260585129,0.9411920431768496,-1.1390581081587212
2015-08-11,-4.4279786043603355,-0.17857438122052197,-1.0535860027691548,-4.132556632898742,-3.475595366315914,-1.8309791843405863,-0.29073355834488085,-1.8427169287824163,-0.2429124910402182,0.5320341349647526
2015-08-12,1.9931632714321883,3.6969609325742927,0.4177877209701318,-6.598370807969261,-0.5942563435700031,-0.046394356730680035,0.7957066244430966,-0.17906035706158194,-0.11729970143914391,-1.107543165202906
2015-08-13,-1.628314679541315,-2.404927859594786,-0.36894958692684443,3.843691507599103,0.9687966375301729,0.10040096575075595,-0.8232189653465397,-0.6721130429299748,-0.27268725561109436,1.7028573863868275
2015-08-14,-0.006673091138161756,-1.1624867932379854,-1.151111347030796,-0.1040659770434612,-0.9058730331548355,0.11121467837272266,-0.0870886712092125,0.15930722799076732,0.041554947265940355,0.08539175613270035
2015-08-17,0.7454485458922179,0.8927235940838212,-1.793203464150101,-2.8343084271451993,-1.5041312340729667,0.38773885417242854,-0.9186919622955007,-0.4048083710277339,0.7967402690125706,-1.1191067965811028
2015-08-18,-2.1811460042635202,-2.28092921063331,0.4011720524560858,-0.6428375748294938,-0.7165229675882725,0.2553313175024017,-0.2507084808802667,-0.14275492707770962,0.10345814564624688,0.34257102843089027
2015-08-19,-3.5525868909048697,3.39201793075483,-1.3806126684427102,-0.03365333161622437,-0.8834437164868889,-0.12077942762348565,0.4410470458532096,-0.9360955985464234,0.03702714546129292,0.010018469439027483
2015-08-20,-4.408602307325521,5.366661244871536,2.8812516046977836,1.2479346424057731,1.098906255166383,0.5598918950833016,0.9992520472777557,-0.5162532806949351,-0.17336183310636566,0.1973095010790886
2015-08-21,-8.434194739879104,1.2027195202327847,1.5264012203835227,-1.4953181519982073,2.417073838913096,-0.2510645834402027,0.7348789504049659,-1.8487371523547282,-1.441313306513097,0.4445591117071705
2015-08-24,-13.291305880066322,-1.0753671475576765,0.4465171363834765,1.0469597483715436,1.0055874225255077,-0.4977047675944096,1.8138058712156329,-2.776203550926635,-3.2461406717173635,1.7358423241860623
2015-08-25,-3.4047308336397335,-2.927504790998365,0.5695347038644827,0.008246136006660855,2.0372546158436546,-0.832395436593882,-0.96998612725743,2.73363486640285,2.040846628204645,1.2979515235166847
2015-08-26,5.527157812851577,-6.206363529091371,-3.7946172387313264,-1.0888179357284944,-3.2984306684686486,0.31426486766110073,-0.2637653655611046,-0.054740314053122706,-0.12274908636455474,0.3830612872460653
2015-08-27,12.139435071306078,2.244412566069845,3.234513045712894,-0.9427179022753733,4.003568723429717,0.29723608766015375,-1.262802030659449,2.7344479297159827,0.49700717684687756,-3.9042646431400394
2015-08-28,3.298902125896387,1.088899302227485,2.9008214209228163,-1.296612573604741,-0.2390152679858395,0.068899017344147,-0.15050245129861947,1.1934807042041553,1.0180939902381858,-0.7136302301307367
2015-08-31,-0.08808264089916146,-0.6506460988758899,4.158840571919961,-0.2780586563671643,0.24712196699515668,0.2629162797985218,-0.7240838937119973,1.1696832892813733,-1.0421545330246176,0.1077436563216277
2015-09-01,-8.976194544401569,1.1573053466818004,-1.5322582905605024,-0.505740281500345,0.770688454982626,-0.469585016726642,1.32309405614077,-2.151519026595626,-0.14751031007869292,1.2115718287429331
2015-09-02,3.782107184265043,-2.5788937371910143,-1.991140212063541,-0.3787017487630142,-0.32922458341591854,0.3991874371006447,-0.8774776191675625,1.155892175606936,-0.45659075687130224,1.1461495603633018
2015-09-03,0.6479907360658952,-0.7420605766943061,-0.2171764764992822,-1.5583648768284053,1.9998475657136894,-0.22096598704077983,0.6182277086225424,1.2497674469896298,0.198463831335159,-0.12683275556726523
2015-09-04,-4.812151776933169,-0.5988086487480174,0.03064247436382041,0.11154122662564826,-1.504108984410101,-1.1002024382727478,-0.6739538749707751,-1.1400437452002268,-0.688902838057437,0.22016038186289233
2015-09-08,6.665730664564286,1.1362760449421418,-1.8572767615516805,2.254263581697164,2.402264651667052,-0.48295296926414555,0.46694822059314134,0.7883104220642586,0.059690740082825544,0.21304305902732304
2015-09-09,-3.814224107757684,-0.8055968139590246,-1.3181548994941765,0.6770561825755661,2.842885172422328,1.278439577462294,0.7482859016348058,-0.7158893950401264,-0.06508419429336064,-1.0639777903720153
2015-09-10,2.000018354971426,0.259532723565899,0.6777759448734828,0.9549901175099835,0.2735690515846309,-0.09349698187715141,-0.005323496941602856,1.1641109198157862,-0.810825337711349,0.6103457464142743
2015-09-11,0.31751637041734415,0.6973897537155277,-1.0243966116224836,1.9050570727308827,-1.5218406861528857,-1.2847373646574787,-0.30187890862265976,-0.6732934555548866,-0.1442541973034393,-1.0928234302822344
2015-09-14,-2.2137134976332162,-0.7417979134334608,-0.2517563967240697,0.8629807227629956,-1.251383021363646,-0.2614117114294098,0.6970047734614068,-1.0336741685951203,0.33214839724750855,0.17217376583303481
2015-09-15,3.1447889018248696,-1.2167908615742413,-0.18594374382972978,1.9634622222764146,-0.21008837600105268,0.15723990200038562,-0.7557322077864472,0.227001747042172,1.188862727754196,0.08586264668056554
2015-09-16,4.67414222354057,2.9089847073492923,1.4824576103857152,-2.1524431273606828,-0.8528458372586071,0.23443690859543256,-0.9057291972360647,-0.4430651968677849,0.7271276884418966,-0.10141323297032213
2015-09-17,0.4316156941734692,1.8424105580724608,0.20271748062353487,-1.4279962845775327,-0.3453830699583944,0.1186914305200319,0.1660701167670675,0.1664669341942801,-2.0928584021012604,-0.5750266683934065
2015-09-18,-6.623475942280516,1.5255252503411856,-1.0739246805601879,-0.6780875174191934,-2.645325193141417,0.07489354699697523,-0.515905096376229,-0.8059085953866845,0.49290033009885564,1.0413386193868814
2015-09-21,0.7288854890815291,-2.646612715700573,0.7680931079978334,1.800952123100803,0.07888513028184482,0.1926918099876827,-1.3516232359438252,1.6960910929077084,1.2738288679666194,1.1987825510757137
2015-09-22,-5.602105776632164,-2.8394249145926587,0.5885965808795958,-0.891700870040065,-0.8727235569125649,0.08916166393201988,0.27010239282372184,0.03591902602948542,-0.8912028021584003,-0.32622787684572513
2015-09-23,-2.590446371845522,0.17031087154685462,-1.1154119124445885,1.4956599420899175,-0.5950786972079305,-0.1414260701374066,-0.007736675754812159,-0.3625375194041821,-0.01781579808479298,1.1649173916577813
2015-09-24,0.33495330968867904,4.406384379096474,1.5044688439224378,-1.681077387429262,-1.9207877275997658,1.4284408976365182,0.17159352710487788,-0.43815290749842634,1.2120263276429124,-0.2969995688789771
2015-09-25,-0.3717536799473238,-1.7093562508057563,1.456036059288185,2.090169624239819,-0.6824591922990547,0.0699539991918906,-0.4423943586791731,-0.5735981272264431,0.39918211583686314,0.7074246112114645
2015-09-28,-8.952427092458608,-1.937098686035881,0.26756158770010446,-0.45259879230658434,-0.33298760665846583,-1.3986141394956613,0.2974112456061139,-0.7266284045279366,-1.5532254834294794,0.22834853450153558
2015-09-29,0.7186375445676523,-0.2753888868550683,1.0123939529376476,0.24138976591167943,-0.15749884891110244,0.048030061107388625,0.25880516788929675,0.16294541561477177,-0.8084367522531244,-0.5189627213904363
2015-09-30,5.312841061736267,-0.4485422978642172,-0.16157210944225367,0.48658881089489703,0.7263780355104291,0.021100476634149393,-0.7401150099782567,0.009104136139275298,0.3674815763113974,-0.8455753512343281
2015-10-01,0.12114480922413684,-0.7559986648465441,-1.047728740677511,0.0038200836720588,0.37988982806007393,0.144457669476844,-0.6101087980257207,-0.2164463311168602,-0.6155732554952426,-0.22357126526209814
2015-10-02,7.028303311249723,4.482572930366623,1.3547726301694667,-1.9003380679461819,-0.884206043601878,-0.13837915282869057,-0.007261992346417384,-0.5065466485146648,0.5113601916992528,-1.345271671574163
2015-10-05,6.944295799648224,1.4748954512080623,-0.15013374362397464,0.5703770780128377,0.47775955020950495,1.3529121540242581,-0.0483980482175683,-0.18565804860042176,1.6425384214738896,-0.8563788242360996
2015-10-06,2.6690212738470867,2.494232082223132,4.068257949075575,-0.1510351908304568,0.186745846012722,-0.11400106790817166,0.00203763150555849,0.5377125203635824,-0.7207149004178552,-1.401473287762725
2015-10-07,3.8568767281121707,0.5971431886546968,-1.1363642679579495,-0.4489036866573893,2.1972173130745074,-0.11471783139067743,0.5010959022766545,-0.45930651742434786,0.6944728830055457,-1.451092778347519
2015-10-08,3.3456077919982894,-2.2191059306195573,0.5692378449166426,-1.4301668773332832,0.7274415688091942,-1.1573807725869472,-0.10521013276152263,0.4864184373585155,-0.5701445422775718,-0.9993920152875271
2015-10-09,1.4488238650759881,3.159572856206246,-0.8226508452898067,-0.5351023910575411,1.4383886277782654,2.1981377814397507,1.0146899117922212,0.038965641327777356,-0.6183674154033805,0.03957819470671022
2015-10-12,-2.2175576040000116,-0.992043920449198,-2.7940438786068467,0.5177888649671997,-0.7367866522549161,-1.4578645066902136,0.41155488883258007,-1.0501033114890614,-0.12538394153560198,2.150655440768048
2015-10-13,-2.466649270408896,0.9165656201134058,1.378593485826717,1.928480502339925,-0.740153784338161,-0.012500087689775483,-0.17061146551011827,-0.6742095747595236,-0.15420218558799959,-0.19225970936907175
2015-10-14,1.0538785281122407,4.033372131709043,1.1719835018516422,-2.2565022606253993,-0.7098091628556152,0.9248796287552796,0.9432242668237989,-1.213495644541672,-0.8473401804524472,-0.7825790638134009
2015-10-15,3.1341070323231985,-1.0876813859314527,-1.593082292599612,-0.8626875281242181,-0.1464823922655609,-0.8959607450727989,-1.1583741104397056,0.18350116079895384,0.709757532732904,0.5778456003390232
2015-10-16,-1.1391392112506358,-1.8404010316643653,-0.1814510328546745,-0.6408894558242447,-0.9677268834742779,0.20884353619565607,-0.4928513384339551,0.9616432728275758,-0.406282154112181,1.0128075082259826
2015-10-19,-2.4666176417268315,-3.009553053193208,-2.3334018952592044,-0.11648448322676187,-0.31907348419699216,0.1929432418899897,0.10963773653488239,0.38127322786139817,-0.05237769641853888,0.7659680000894974
2015-10-20,0.5936827251799336,1.462407708021189,0.5561181272465073,0.5324824219913341,-0.5283840120972462,-0.07480089154139784,0.24569661379450836,-0.8010873906119806,1.0296319959920321,-0.39160006090812605
2015-10-21,-2.8940687425240874,-1.4790888285794581,0.03850388956147729,1.4321678376654157,0.43422486661065535,0.10965285058908258,-0.3062144719214283,-0.4573897777794098,-0.6623152753012863,-0.12477777306425429
2015-10-22,4.8429911998841755,-0.6776426373755469,-1.2312940181954959,-1.0439490329075412,-0.29867035184565355,-1.1319629839658654,-1.3173410328985304,0.5808973175334956,1.9867313034326108,-1.1477853632753563
2015-10-23,1.5931965165241875,-0.035913669013801774,-1.7667859954725726,0.059507016215719646,-0.8876013264655069,0.6295553824603981,-1.5643028604570703,0.18579470511641274,2.0453438546001825,-0.9259207034413057
2015-10-26,-2.8343188268294157,-0.02212475043653111,-1.604219075524944,1.882407790864537,0.8129043646249081,0.33859547495765147,-2.04899155696155,-0.4936524279393232,-1.220010043878942,1.1165081475130954
2015-10-27,-3.1777424531143197,0.34405533720063325,-0.5455595633967697,0.050753509434066,-1.2728521708192158,-0.042491030180453734,0.190108806551095,0.46503059384727025,-0.06805938534311233,0.7650751822727931
2015-10-28,3.9611136823293402,-1.2185003262816758,1.159141208484635,-1.6923898305101814,-0.5481166414566534,0.4324617758078168,-1.788546159742444,1.4123407003709365,1.4548645329570848,1.0027707721184225
2015-10-29,-1.0088935303463056,-3.1836362702492624,0.4818613793018884,0.9766868409299121,-0.9587801394704153,0.9852280838455063,2.8498213915967305,-0.27744729115737093,0.1257188079814362,-0.9900046998894564
2015-10-30,0.36571340001265407,-0.7495960163062042,1.6608658123407654,0.5817304479669609,0.6233812752722699,-0.34861339448494,0.9746700392590453,-0.34110710478851564,-1.084233494491485,-0.2628834394975686
2015-11-02,3.260208079786885,-1.4726019721151773,-1.0791379126296132,-1.9364282702862896,-0.3464888415806312,-1.2035219167081985,-0.6766722561023433,-1.1265999857941378,-0.11933337076610166,-0.09641199470509823
2015-11-03,2.2686134613454403,-1.9145883148911638,2.3747972943499445,0.39567664980172257,0.9693813684492872,0.01620798377943973,-0.14012030566131783,0.2459984880772534,-0.18276365443392528,-1.3825034871032584
2015-11-04,-2.5126064921601783,-1.4910244535403625,-0.8601452488451976,1.0452578780737687,-0.4052669180304096,-0.08889764042029755,0.013161744509534605,-0.5602189465373225,1.314998728497783,0.16452868144177638
2015-11-05,-2.371911198307225,-3.178149356080203,-1.548925688268258,-0.5915322449585634,-0.9592022237945926,-0.19226102966874567,1.1621973839848798,0.05955819399223086,-0.4698825054472075,1.6109978699051808
2015-11-06,-1.6386365867159254,-3.663144910660278,-1.394567563227064,0.4816922502531846,-0.5350718393398218,0.31756573183828196,-0.3975625663200678,0.15094725938675882,1.970029703468596,0.4278063572575505
2015-11-09,-2.0044116858241905,0.7114000541831987,0.978023507674088,-2.163073690790576,0.3698268932533371,0.4012610419139066,-0.2457964017658249,-1.0141476955150648,0.18455862725002142,-0.49956451522659395
2015-11-10,-0.9520700373373435,-2.0845059829734662,-0.5281878545227071,-1.762626435194988,-1.1808384755994772,0.10954384103702536,-0.008236281621433281,0.5259822319645219,-0.44880361561818743,1.2516589628473875
2015-11-11,-2.7749232638875587,0.9416029224852831,-1.6539134638271582,1.1999315224483211,-0.7660950795020423,0.09197790252671302,-0.3315330566699193,-0.9600201535788682,0.1807863561398122,0.3264551812050753
2015-11-12,-5.458098127308189,-0.046828109529278863,-0.27663720109944084,0.4834053806225304,-0.25597356375559105,-1.7260815123661915,0.04934002797017683,-0.8989434970991615,-0.4299752917970811,0.1250215552867766
2015-11-13,-2.200977493642743,0.7536146736964275,0.30711102933119483,-1.1946254182788392,-0.2677811987987714,-0.27507180720862284,1.0895368764229132,-0.7179222109167422,1.0199172827807996,-0.6732498009054176
